"PRODUCT_ID","STORE_ID","CURRENT_KPI"
"X023",1236,33872.1288394477
"X023",1237,36618.5774212587
"X023",1238,40168.4096309643
"X023",1239,37986.0652859507
"X023",1240,41307.2708834511
"X023",1241,35251.9477892025
"X023",1242,35312.7710997604
"X023",1243,29575.6034343891
"X023",1244,35409.4037189225
"X023",1245,31309.6706674485
"X023",1246,30009.2982506467
"X023",1247,31157.6255775791
"X023",1248,29800.5666734669
"X023",1249,28299.5773946562
"X023",1250,31131.9902073814
"X023",1251,40241.9518088639
"X023",1252,32667.3404848886
"X023",1253,32607.4325090634
"X023",1254,35435.3111321725
"X023",1255,29956.6365986146
"X023",1256,37880.9295187249
"X023",1257,40460.0582995542
"X023",1258,41250.7414527698
"X023",1259,41365.1292671276
"X023",1260,41094.5510953025
"X023",1261,28272.9346984235
"X023",1262,36617.2372854248
"X023",1263,35319.1512878724
"X023",1264,35287.6918343046
"X023",1265,38005.915451903
"X023",1266,35248.636333206
"X023",1267,39296.7487578346
"X023",1268,32646.5074047308
"X023",1269,29768.1194449352
"X023",1270,41226.4731221102
"X023",1271,28058.3170189848
"X023",1272,28257.251863184
"X023",1273,33974.4516838052
"X023",1274,28301.810440279
"X023",1275,41255.8610569146
"X023",1276,32329.8565977664
"X023",1277,31106.4448071372
"X023",1278,35333.4052681749
"X023",1279,36634.9001346944
"X023",1280,32695.2213547527
"X023",1281,36716.2319007146
"X023",1282,37957.1741086212
"X023",1283,37993.9633897805
"X023",1284,36768.1289597236
"X023",1285,32605.0342945795
"X023",1286,32703.4420812343
"X023",1287,34125.9658350699
"X023",1288,37978.9099243631
"X023",1289,31204.6225466213
"X023",1290,41364.1541368071
"X023",1291,28350.116001852
"X023",1292,41455.2185334212
"X023",1293,32586.8350091243
"X023",1294,36694.7399359176
"X023",1295,41330.9263929938
"X023",1296,31182.2188200005
"X023",1297,40251.3097941237
"X023",1298,32524.0116322474
"X023",1299,35308.950473808
"X023",1300,32526.8888073873
"X024",1201,28852.5950970622
"X024",1202,33808.0502386376
"X024",1203,27144.7704640012
"X024",1204,28803.0509739787
"X024",1205,30855.8287659851
"X024",1206,32232.8562989983
"X024",1207,33774.0397142818
"X024",1208,28829.0106417009
"X024",1209,33771.6372294418
"X024",1210,29812.6851523579
"X024",1211,35717.6245328907
"X024",1212,28808.6022362962
"X024",1213,30824.2023629647
"X024",1214,34626.6709887775
"X024",1215,27935.7654165854
"X024",1216,36370.8826539518
"X024",1217,34711.4313526637
"X024",1218,36542.4312581137
"X024",1219,32837.8581042084
"X024",1220,31890.6628013194
"X024",1221,26790.9157778796
"X024",1222,30824.9712984195
"X024",1223,32846.7934315746
"X024",1224,34675.4583024556
"X024",1225,33898.4182446123
"X024",1226,34766.3972338764
"X024",1227,30633.0607886121
"X024",1228,33878.1495207414
"X024",1229,30881.5940534726
"X024",1230,31723.5199967407
"X024",1231,32704.4477628825
"X024",1232,31820.5778845369
"X024",1233,36464.5502278076
"X024",1234,35557.0826893128
"X024",1235,32832.3401707391
"X024",1236,27854.6109186679
"X024",1237,30051.0692805374
"X024",1238,29900.6343888445
"X024",1239,30883.4273266165
"X024",1240,35468.0030775654
"X024",1241,35748.6838735053
"X024",1242,27902.9582739317
"X024",1243,32924.2890672951
"X024",1244,26918.5928620731
"X024",1245,27825.3932434813
"X024",1246,36485.4940086839
"X024",1247,31883.9104603037
"X024",1248,32773.5265001043
"X024",1249,29794.8555883581
"X024",1250,28971.2054172847
"X024",1251,32654.5595288922
"X024",1252,27885.3264447504
"X024",1253,32808.9629730701
"X024",1254,32808.3192069349
"X024",1255,26802.7409634452
"X024",1256,29995.0591356837
"X024",1257,30802.7400243183
"X024",1258,28877.6538573022
"X024",1259,28884.7849648243
"X024",1260,27015.1772346557
"X024",1261,28955.6261424393
"X024",1262,27758.759980638
"X024",1263,33837.5510487676
"X024",1264,30757.9349184923
"X024",1265,35365.5532253881
"X024",1266,29884.1059630871
"X024",1267,31876.5380443517
"X024",1268,27750.8437625235
"X024",1269,33752.0652109888
"X024",1270,28956.1136394535
"X024",1271,33813.7133678902
"X024",1272,35607.5546376987
"X024",1273,31764.2405450695
"X024",1274,26907.8462586012
"X024",1275,36263.5401071548
"X024",1276,32925.9275522072
"X024",1277,35571.3038249693
"X024",1278,36420.7620326898
"X024",1279,36356.8484046748
"X024",1280,33795.1640048951
"X024",1281,35559.5808812007
"X024",1282,34850.6994796512
"X024",1283,28040.7846609973
"X024",1284,34686.5824279675
"X024",1285,26747.9896036879
"X024",1286,31836.8538616238
"X024",1287,29810.0753762811
"X024",1288,33893.2319864747
"X024",1289,29051.8034762128
"X024",1290,29935.8695172018
"X024",1291,28819.9949106009
"X024",1292,32951.0063717174
"X024",1293,27821.6960825871
"X024",1294,31944.2103906019
"X024",1295,26831.9695732502
"X024",1296,31725.4107863116
"X024",1297,27778.9641903814
"X024",1298,32857.2503611862
"X024",1299,34786.0560083042
"X024",1300,32966.6789115364
"X025",1201,36988.0845034904
"X025",1202,34227.6869691951
"X025",1203,48537.3356618329
"X025",1204,44517.9534264944
"X025",1205,42286.740697119
"X025",1206,51260.4947130573
"X025",1207,34239.3553068181
"X025",1208,48719.1758991031
"X025",1209,37010.0071938563
"X025",1210,42042.3169053989
"X025",1211,46837.2696114015
"X025",1212,39713.0704811181
"X025",1213,52420.4749348523
"X025",1214,50185.6842811325
"X025",1215,48516.6086145804
"X025",1216,49954.4296412866
"X025",1217,39620.9880312734
"X025",1218,34160.1469131328
"X025",1219,51398.4990346825
"X025",1220,50044.8489499095
"X025",1221,44535.7227841003
"X025",1222,34227.1384393783
"X025",1223,50132.670933551
"X025",1224,42159.9000223046
"X025",1225,48550.8324724221
"X025",1226,48394.4415846564
"X025",1227,50161.0452211751
"X025",1228,37083.8225309952
"X025",1229,36864.2861149135
"X025",1230,34393.8739995063
"X025",1231,48547.4818791581
"X025",1232,51206.2646851462
"X025",1233,39543.08914858
"X025",1234,46580.5965139518
"X025",1235,49991.7107360872
"X025",1236,44507.3984684832
"X025",1237,48674.4364195689
"X025",1238,48650.8864762055
"X025",1239,34067.3041923329
"X025",1240,46560.6252937931
"X025",1241,42093.5657642697
"X025",1242,44502.3628362898
"X025",1243,42068.9397869956
"X025",1244,48702.2023019497
"X025",1245,34128.706329653
"X025",1246,39493.1172102763
"X025",1247,48639.2890289893
"X025",1248,52557.100256965
"X025",1249,46611.9637189993
"X025",1250,50136.3543671373
"X025",1251,37080.7353438007
"X025",1252,39655.1439229199
"X025",1253,34353.4357491307
"X025",1254,46646.937632037
"X025",1255,31602.7262015163
"X025",1256,31583.0114009
"X025",1257,48609.7585728747
"X025",1258,52437.6822039297
"X025",1259,48431.7319974058
"X025",1260,48373.3258914028
"X025",1261,44560.6584603417
"X025",1262,50254.6479121854
"X025",1263,42172.2529491757
"X025",1264,39681.1770655013
"X025",1265,31487.3624908938
"X025",1266,39645.714061656
"X025",1267,52490.5509806978
"X025",1268,52465.7510889109
"X025",1269,52439.3620775865
"X025",1270,46530.7356507033
"X025",1271,42199.7426728418
"X025",1272,34397.09584335
"X025",1273,34384.5095084428
"X025",1274,44504.364768143
"X025",1275,39612.6185129806
"X025",1276,39389.6767252815
"X025",1277,36893.8894200839
"X025",1278,42225.9417002229
"X025",1279,52493.0342058515
"X025",1280,42049.0113987849
"X025",1281,52320.087950934
"X025",1282,50233.1824905147
"X025",1283,52510.1648082091
"X025",1284,31639.1145917294
"X025",1285,31403.4708097823
"X025",1286,37139.3335861036
"X025",1287,50030.7861703804
"X025",1288,52358.3941501385
"X025",1289,50209.1579112144
"X025",1290,39708.6382890838
"X025",1291,49931.8584261505
"X025",1292,39488.3121351136
"X025",1293,39696.257085945
"X025",1294,31610.7770282914
"X025",1295,50085.5718986163
"X025",1296,51435.3632458935
"X025",1297,51350.4449466554
"X025",1298,48582.4701318674
"X025",1299,34348.618946907
"X025",1300,50113.6626365566
"X026",1201,58665.1432669532
"X026",1202,37969.7046053739
"X026",1203,34017.8751538172
"X026",1204,41519.7799754119
"X026",1205,48611.5485751208
"X026",1206,56476.6085185978
"X026",1207,48424.4590154185
"X026",1208,56019.2946891352
"X026",1209,45118.857084468
"X026",1210,41645.6518229928
"X026",1211,34002.6429161904
"X026",1212,54003.0882294679
"X026",1213,54260.0801147844
"X026",1214,58829.5966425064
"X026",1215,57704.7938009923
"X026",1216,34157.2255203379
"X026",1217,48367.6770251168
"X026",1218,58777.2373082702
"X026",1219,58631.7931742546
"X026",1220,51554.6150220006
"X026",1221,56011.0780542643
"X026",1222,51506.7074919136
"X026",1223,34200.5396948888
"X026",1224,48542.0308228857
"X026",1225,56134.6198402252
"X026",1226,34305.6103668239
"X026",1227,59273.5562037534
"X026",1228,59335.5539712308
"X026",1229,34205.6805037268
"X026",1230,59298.9016102208
"X026",1231,59427.8148170357
"X026",1232,56102.2519347629
"X026",1233,56111.9531513811
"X026",1234,41603.5737722209
"X026",1235,41547.9464758594
"X026",1236,54220.8698632021
"X026",1237,56152.0459163652
"X026",1238,48498.5698987182
"X026",1239,54256.5763540754
"X026",1240,45314.5736973017
"X026",1241,37943.9400742964
"X026",1242,37889.5729857764
"X026",1243,37760.0718345457
"X026",1244,45107.7663820809
"X026",1245,48614.6120745543
"X026",1246,45239.7338984438
"X026",1247,58653.908920178
"X026",1248,57747.7426440423
"X026",1249,54034.9806604461
"X026",1250,34079.5130449677
"X026",1251,58669.1990612466
"X026",1252,34246.8246920967
"X026",1253,48657.510485002
"X026",1254,41499.7699780541
"X026",1255,51605.0649181986
"X026",1256,57678.84043566
"X026",1257,58865.0828993089
"X026",1258,57492.1123235386
"X026",1259,58621.1408975997
"X026",1260,45427.6595567201
"X026",1261,41394.8543042933
"X026",1262,57611.3893811487
"X026",1263,37838.0944680015
"X026",1264,41706.1890790769
"X026",1265,51549.3919772709
"X026",1266,37677.8509894326
"X026",1267,57673.5769049587
"X026",1268,41617.4875959922
"X026",1269,57534.9856306399
"X026",1270,41463.7605331222
"X026",1271,41488.2338894685
"X026",1272,45320.1365831884
"X026",1273,57591.5479523657
"X026",1274,59411.6279783863
"X026",1275,56200.0726336109
"X026",1276,41648.342689596
"X026",1277,45161.3576750807
"X026",1278,37625.7634191645
"X026",1279,54336.6197965974
"X026",1280,45145.8130645855
"X026",1281,51520.8597010608
"X026",1282,59260.6422741076
"X026",1283,37914.217864372
"X026",1284,57880.6572416885
"X026",1285,51661.6453592672
"X026",1286,41485.9164197769
"X026",1287,48557.9002226259
"X026",1288,57725.3024483147
"X026",1289,58642.8487665861
"X026",1290,58710.1302699786
"X026",1291,59435.4557401027
"X026",1292,57561.6544581585
"X026",1293,45148.166814489
"X026",1294,34070.7169310342
"X026",1295,56258.2630837538
"X026",1296,57794.9120533322
"X026",1297,41523.0708433646
"X026",1298,59282.902165399
"X026",1299,34047.7123179117
"X026",1300,48602.1142061052
"X027",1201,44847.4031553045
"X027",1202,38268.2534667726
"X027",1203,38257.0781352093
"X027",1204,51333.0369191394
"X027",1205,38154.9258286116
"X027",1206,46641.0992652261
"X027",1207,49318.6668047656
"X027",1208,49340.8032281959
"X027",1209,46672.0006441725
"X027",1210,35766.8952004201
"X027",1211,40753.6273418895
"X027",1212,46653.2395563876
"X027",1213,38442.9056619135
"X027",1214,44904.5066751759
"X027",1215,51402.1246327095
"X027",1216,35988.4862361747
"X027",1217,44925.4470550239
"X027",1218,50740.6081364933
"X027",1219,51276.1937688526
"X027",1220,40603.269067856
"X027",1221,44856.8395140348
"X027",1222,48248.6492407401
"X027",1223,40653.5770967558
"X027",1224,42839.1577651894
"X027",1225,46604.8146136311
"X027",1226,44754.9143779619
"X027",1227,42766.8059250125
"X027",1228,40633.0222669417
"X027",1229,44739.2748302043
"X027",1230,42693.6972650223
"X027",1231,49524.6742865241
"X027",1232,51303.4360735377
"X027",1233,50714.0869373931
"X027",1234,38278.8998728921
"X027",1235,33555.6210338012
"X027",1236,33615.2981409004
"X027",1237,50656.0473679021
"X027",1238,44764.2025728014
"X027",1239,33337.9023331173
"X027",1240,50498.153473264
"X027",1241,49359.4186891156
"X027",1242,33499.3647159937
"X027",1243,48292.3215125917
"X027",1244,51309.0424818936
"X027",1245,35822.4694502239
"X027",1246,51261.4938109014
"X027",1247,42868.6246641506
"X027",1248,40726.091159864
"X027",1249,46747.6658943065
"X027",1250,42815.3632537864
"X027",1251,35832.7852457173
"X027",1252,50653.5451289791
"X027",1253,42781.2748690026
"X027",1254,40670.9264870048
"X027",1255,50585.5151609613
"X027",1256,51470.7733725924
"X027",1257,49566.4741057458
"X027",1258,33369.6284755927
"X027",1259,51148.9369767207
"X027",1260,48266.9083121394
"X027",1261,50593.625657099
"X027",1262,42908.4245221774
"X027",1263,50494.112695207
"X027",1264,33327.1594914791
"X027",1265,48242.6226423307
"X027",1266,44784.686214457
"X027",1267,50404.2532278174
"X027",1268,46649.9650590593
"X027",1269,33345.6081062355
"X027",1270,33448.9117076613
"X027",1271,33427.5875958447
"X027",1272,50658.3214395881
"X027",1273,40757.1345708946
"X027",1274,46722.3218544377
"X027",1275,49492.4238779049
"X027",1276,33443.2630221095
"X027",1277,42997.4833480444
"X027",1278,42888.4583749461
"X027",1279,50780.9072209851
"X027",1280,50495.6214318091
"X027",1281,40447.521985478
"X027",1282,50428.7111904917
"X027",1283,51316.298888471
"X027",1284,48152.7189350046
"X027",1285,40533.9517773226
"X027",1286,50715.1962912525
"X027",1287,49502.0558372938
"X027",1288,46745.0625531896
"X027",1289,49472.5169163942
"X027",1290,46718.3656044205
"X027",1291,51253.9096995915
"X027",1292,44813.2542202551
"X027",1293,48102.7564468993
"X027",1294,42727.1097148937
"X027",1295,33281.2240198668
"X027",1296,33559.5052026332
"X027",1297,49450.4384520779
"X027",1298,46363.6618591596
"X027",1299,38233.9303785235
"X027",1300,40628.9235092046
"X028",1201,32150.2868576153
"X028",1202,31405.7609789275
"X028",1203,26313.7854881868
"X028",1204,31461.5133423802
"X028",1205,32860.7372248277
"X028",1206,32183.1777196821
"X028",1207,30740.9936502795
"X028",1208,30907.1965672915
"X028",1209,28477.5433676556
"X028",1210,32193.2726614432
"X028",1211,32077.4285066259
"X028",1212,30129.2699625112
"X028",1213,29278.553458755
"X028",1214,28743.2544788494
"X028",1215,28725.7180978548
"X028",1216,25626.8385523309
"X028",1217,32733.866418074
"X028",1218,27130.5869690613
"X028",1219,29266.2692781538
"X028",1220,28490.7107413872
"X028",1221,32255.1030123639
"X028",1222,28606.596831834
"X028",1223,25679.9231309109
"X028",1224,27010.6676153704
"X028",1225,26694.7757009078
"X028",1226,28564.4463220829
"X028",1227,30116.5477064125
"X028",1228,29360.1176028357
"X028",1229,26388.0680663164
"X028",1230,25676.4881178485
"X028",1231,27091.350015202
"X028",1232,32098.7330731819
"X028",1233,27144.4021186566
"X028",1234,25520.6663414662
"X028",1235,25570.003939015
"X028",1236,26501.4486475599
"X028",1237,26300.0169795187
"X028",1238,25757.06428527
"X028",1239,29433.5322339532
"X028",1240,30732.9199547996
"X028",1241,27096.0106537719
"X028",1242,31446.7877819318
"X028",1243,26442.3059332814
"X028",1244,25624.7621063333
"X028",1245,28682.4086938925
"X028",1246,25738.2307169736
"X028",1247,30894.6986410477
"X028",1248,32862.5734639771
"X028",1249,32875.1480252328
"X028",1250,32878.4960908436
"X028",1251,31621.5777495165
"X028",1252,30148.5812437887
"X028",1253,32955.0652233895
"X028",1254,27098.0202345599
"X028",1255,31605.415115038
"X028",1256,27954.2702231697
"X028",1257,30051.6829892871
"X028",1258,31490.9643933642
"X028",1259,30857.0435900133
"X028",1260,30997.7084400606
"X028",1261,26547.5488008358
"X028",1262,26290.5236960199
"X028",1263,26393.8509089973
"X028",1264,26960.5918934095
"X028",1265,27832.3237699272
"X028",1266,32070.1621096764
"X028",1267,28363.8980750771
"X028",1268,32984.7209174785
"X028",1269,27385.782241453
"X028",1270,26452.1530969702
"X028",1271,29292.0637346011
"X028",1272,26388.3396743576
"X028",1273,25573.4076943779
"X028",1274,27069.934779948
"X028",1275,28784.1761953436
"X028",1276,26376.5801057495
"X028",1277,30160.1678494509
"X028",1278,30111.0831591406
"X028",1279,26213.8480292657
"X028",1280,27765.8839501433
"X028",1281,32932.5937209173
"X028",1282,28656.00031029
"X028",1283,31575.4800229611
"X028",1284,31522.3391310474
"X028",1285,28696.0047817296
"X028",1286,30825.1150224176
"X028",1287,31612.9392816834
"X028",1288,26522.9344701117
"X028",1289,26260.4309451144
"X028",1290,31499.8865424385
"X028",1291,25775.5286842466
"X028",1292,26339.0689303839
"X028",1293,32863.3544665062
"X028",1294,28609.3765861247
"X028",1295,29313.0556276358
"X028",1296,32246.9056200776
"X028",1297,30135.5215392836
"X028",1298,27911.8327503831
"X028",1299,32140.8883487083
"X028",1300,30673.0449178129
"X029",1201,55003.8055146168
"X029",1202,44480.1801532704
"X029",1203,58392.7614129633
"X029",1204,58223.0468098643
"X029",1205,40767.066226859
"X029",1206,44469.0915926477
"X029",1207,47606.1647932353
"X029",1208,47483.5684969385
"X029",1209,37144.7018578358
"X029",1210,40932.7526987139
"X029",1211,56536.081932523
"X029",1212,57631.8663310675
"X029",1213,47775.8314250734
"X029",1214,55137.9325642316
"X029",1215,54876.6908588168
"X029",1216,58318.9339338497
"X029",1217,44130.872935233
"X029",1218,57615.4875070626
"X029",1219,52984.7516355064
"X029",1220,55161.1433900642
"X029",1221,37293.3099440935
"X029",1222,50479.3968136062
"X029",1223,40947.6389995281
"X029",1224,40869.7748015663
"X029",1225,47485.675937383
"X029",1226,58438.561360139
"X029",1227,50415.4445090069
"X029",1228,33824.2008473806
"X029",1229,33811.8860256308
"X029",1230,53098.6334995237
"X029",1231,50628.1236430196
"X029",1232,56660.2071100346
"X029",1233,58354.622068094
"X029",1234,37309.8840432408
"X029",1235,40934.7740174395
"X029",1236,33889.3502084836
"X029",1237,37503.9657951853
"X029",1238,50532.7638342685
"X029",1239,50498.2794134389
"X029",1240,58265.1474537427
"X029",1241,55045.9089265568
"X029",1242,37405.2457038019
"X029",1243,53193.8854976614
"X029",1244,40805.350476326
"X029",1245,40971.7822781958
"X029",1246,50397.1883151127
"X029",1247,58422.7222438929
"X029",1248,56498.1416943864
"X029",1249,57705.8588848775
"X029",1250,56530.2405237613
"X029",1251,50558.9605279882
"X029",1252,57503.0442037879
"X029",1253,57779.8858386603
"X029",1254,47515.6020971752
"X029",1255,40914.5553558696
"X029",1256,54992.9943058218
"X029",1257,33647.0282638634
"X029",1258,44278.54115673
"X029",1259,53039.7431536064
"X029",1260,56649.4755705145
"X029",1261,47516.9252992379
"X029",1262,53093.6265503154
"X029",1263,55022.6749390986
"X029",1264,58382.2135423919
"X029",1265,57524.6620157556
"X029",1266,37361.2856482694
"X029",1267,52905.0833701724
"X029",1268,50366.9912577253
"X029",1269,47892.7899597293
"X029",1270,47565.4420457225
"X029",1271,55050.7511183684
"X029",1272,37389.6304512136
"X029",1273,47713.7475848908
"X029",1274,37133.7840100297
"X029",1275,50504.5847719126
"X029",1276,58358.3358250276
"X029",1277,44281.006526165
"X029",1278,33813.4154222919
"X029",1279,52850.4929341852
"X029",1280,37360.4587407808
"X029",1281,40720.8787612464
"X029",1282,53121.4437631544
"X029",1283,58405.9845713856
"X029",1284,56607.0251826387
"X029",1285,57449.2779594378
"X029",1286,55075.3972936535
"X029",1287,50623.2447477844
"X029",1288,44375.8784713528
"X029",1289,58265.1175634821
"X029",1290,47639.9848363848
"X029",1291,57614.9770645026
"X029",1292,57431.1894592131
"X029",1293,57509.9873578683
"X029",1294,50518.9755637251
"X029",1295,58256.7207199143
"X029",1296,56635.1773089377
"X029",1297,37418.8046203826
"X029",1298,33806.9582403491
"X029",1299,58371.631705721
"X029",1300,57564.7359721048
"X030",1201,22497.4881162695
"X030",1202,22184.4507821595
"X030",1203,21008.0594228316
"X030",1204,21295.0934300675
"X030",1205,21335.2622522799
"X030",1206,21250.2989900434
"X030",1207,21081.9792686233
"X030",1208,21027.2951078951
"X030",1209,21225.0282616924
"X030",1210,21201.7804811078
"X030",1211,20600.884562127
"X030",1212,22378.0951665662
"X030",1213,21089.5696197824
"X030",1214,22404.3033962614
"X030",1215,22354.8365201365
"X030",1216,22845.8728623002
"X030",1217,21490.3193364195
"X030",1218,22418.4744638636
"X030",1219,21574.7697012941
"X030",1220,22721.2029760403
"X030",1221,22294.5257165222
"X030",1222,20653.9771195778
"X030",1223,21937.1006827876
"X030",1224,21446.7941829039
"X030",1225,21516.8068672123
"X030",1226,22801.6108881234
"X030",1227,20946.5524889787
"X030",1228,20847.7289068311
"X030",1229,22401.4650968354
"X030",1230,20643.4275167998
"X030",1231,21235.6016981179
"X030",1232,22816.5503171161
"X030",1233,21857.5168149553
"X030",1234,22716.0347679469
"X030",1235,20992.7685285012
"X030",1236,21946.8356339527
"X030",1237,22374.8881556125
"X030",1238,22304.6865961163
"X030",1239,22654.8078607056
"X030",1240,22866.7148249298
"X030",1241,21211.5791660459
"X030",1242,22353.5088003008
"X030",1243,22887.7262862214
"X030",1244,22693.8163273997
"X030",1245,21835.4066863043
"X030",1246,21568.6198619895
"X030",1247,21207.2989134748
"X030",1248,21057.7628018731
"X030",1249,21252.6483941041
"X030",1250,20988.1349735619
"X030",1251,20610.5596893005
"X030",1252,21307.0174421379
"X030",1253,20683.3174940394
"X030",1254,22798.8882576503
"X030",1255,22292.5515817293
"X030",1256,21945.6676160391
"X030",1257,21131.5099631764
"X030",1258,21029.6065082417
"X030",1259,22355.6111658004
"X030",1260,20703.5655284996
"X030",1261,22926.9029340813
"X030",1262,22691.0139249107
"X030",1263,22958.1086346483
"X030",1264,23001.471703375
"X030",1265,21028.8383522795
"X030",1266,21916.1753820563
"X030",1267,20902.8487052228
"X030",1268,20794.645192247
"X030",1269,22019.8179922668
"X030",1270,20548.2981811998
"X030",1271,20697.5490406747
"X030",1272,20691.9773697374
"X030",1273,21203.1406844502
"X030",1274,22513.6230322659
"X030",1275,20903.5038899047
"X030",1276,20972.1980188791
"X030",1277,22463.0248229829
"X030",1278,22454.2516119584
"X030",1279,21214.7370564789
"X030",1280,20896.6489419685
"X030",1281,22187.4941142116
"X030",1282,21685.385168282
"X030",1283,22528.1059453663
"X030",1284,21513.2646574767
"X030",1285,22617.4911822338
"X030",1286,21037.8299008941
"X030",1287,21700.9173414432
"X030",1288,21401.3506903074
"X030",1289,22626.4043486628
"X030",1290,22188.3098162685
"X030",1291,21173.5650179633
"X030",1292,21302.2288566169
"X030",1293,20833.1500901175
"X030",1294,22704.1710226793
"X030",1295,22922.7030437933
"X030",1296,22648.5833963195
"X030",1297,20648.3870926207
"X030",1298,20680.800936131
"X030",1299,21855.0337307431
"X030",1300,21360.6821975436
"X031",1201,53199.3455497297
"X031",1202,53219.8781472156
"X031",1203,48590.7199437727
"X031",1204,34368.3800480614
"X031",1205,51471.1946014237
"X031",1206,51493.9756881421
"X031",1207,51629.4272273427
"X031",1208,39772.4559861353
"X031",1209,46701.0464623749
"X031",1210,50361.1222258282
"X031",1211,44641.6361588386
"X031",1212,44540.7874442413
"X031",1213,48635.4229497282
"X031",1214,44625.7979612705
"X031",1215,50412.3221317012
"X031",1216,52513.4486556303
"X031",1217,53109.8352147255
"X031",1218,48481.1747462241
"X031",1219,34360.1360206429
"X031",1220,51539.6476716172
"X031",1221,34348.6037854343
"X031",1222,44637.2173784923
"X031",1223,46680.9051648435
"X031",1224,44493.5086984315
"X031",1225,52590.1325558913
"X031",1226,37111.1308914905
"X031",1227,48755.5344263935
"X031",1228,37112.9180454385
"X031",1229,42332.9893283877
"X031",1230,48689.1895854062
"X031",1231,42171.3427617671
"X031",1232,44645.412484889
"X031",1233,46694.1304645227
"X031",1234,34323.6304661324
"X031",1235,37064.2258136059
"X031",1236,36906.0253372581
"X031",1237,44623.8271678236
"X031",1238,44552.7093243515
"X031",1239,52601.1140316107
"X031",1240,52402.9509435446
"X031",1241,46840.5069135766
"X031",1242,48590.2619920493
"X031",1243,50305.2270545863
"X031",1244,39823.6011339732
"X031",1245,44405.7980738997
"X031",1246,34351.7523900774
"X031",1247,48798.303926526
"X031",1248,50279.5873848719
"X031",1249,37211.7893296952
"X031",1250,51477.0778935605
"X031",1251,42193.6816311694
"X031",1252,46751.1648980752
"X031",1253,39621.8987172172
"X031",1254,51607.6871692246
"X031",1255,51532.0835888227
"X031",1256,53296.3174911206
"X031",1257,39736.7425437841
"X031",1258,51559.6936783495
"X031",1259,34403.3542505832
"X031",1260,46749.3814378669
"X031",1261,42097.0155877147
"X031",1262,50098.7021153007
"X031",1263,37108.5611155017
"X031",1264,42298.2404008556
"X031",1265,53230.0389738134
"X031",1266,50194.7503317716
"X031",1267,53192.5731524995
"X031",1268,48645.8429035972
"X031",1269,53232.866178597
"X031",1270,37009.2527638132
"X031",1271,46939.5950615761
"X031",1272,37147.5894015781
"X031",1273,50046.8380024785
"X031",1274,46614.5483612874
"X031",1275,34345.6250473601
"X031",1276,48639.6655719795
"X031",1277,39853.4824874206
"X031",1278,44509.5488144015
"X031",1279,39719.1101146191
"X031",1280,37086.3620888426
"X031",1281,50126.2916039667
"X031",1282,46780.0944857198
"X031",1283,42254.7271404613
"X031",1284,34404.8421154144
"X031",1285,34103.4732326705
"X031",1286,46523.1142007034
"X031",1287,42119.8367635314
"X031",1288,50331.8480465773
"X031",1289,37067.7251165299
"X031",1290,48628.0030353259
"X031",1291,44635.1370044877
"X031",1292,44600.5747015172
"X031",1293,52688.064882205
"X031",1294,37128.7760205925
"X031",1295,44603.5221873601
"X031",1296,36946.0160570598
"X031",1297,39889.7752173987
"X031",1298,34358.5358833068
"X031",1299,51340.9268386674
"X031",1300,44658.2434879283
"X032",1201,47293.7977788913
"X032",1202,40589.0816726793
"X032",1203,56333.8104336787
"X032",1204,33815.842259096
"X032",1205,54806.4095760855
"X032",1206,58042.854249288
"X032",1207,40780.7651771982
"X032",1208,54669.0566461023
"X032",1209,56420.0922794412
"X032",1210,44297.4893946194
"X032",1211,52792.3431081781
"X032",1212,57224.8432915046
"X032",1213,40803.2851334206
"X032",1214,44271.0620300052
"X032",1215,33616.5030139625
"X032",1216,33587.7582649239
"X032",1217,40902.418604343
"X032",1218,57508.1048259657
"X032",1219,40915.0606302763
"X032",1220,57410.0681829451
"X032",1221,54682.2264788434
"X032",1222,33694.0381293621
"X032",1223,56285.0124037409
"X032",1224,58251.5925599999
"X032",1225,57395.6462736561
"X032",1226,54752.9147961246
"X032",1227,47312.2502677218
"X032",1228,37074.230173668
"X032",1229,33775.5633054272
"X032",1230,40783.4324320078
"X032",1231,56625.9088176787
"X032",1232,47227.4229308025
"X032",1233,57492.9028139736
"X032",1234,52794.2822527686
"X032",1235,57570.5795713659
"X032",1236,33843.2144268538
"X032",1237,57451.7138493104
"X032",1238,52851.9673931065
"X032",1239,56426.5516069169
"X032",1240,57275.2233843909
"X032",1241,44113.0541669848
"X032",1242,52845.5327403066
"X032",1243,50274.3709578719
"X032",1244,33731.9031605705
"X032",1245,54835.1901460171
"X032",1246,33704.5980597607
"X032",1247,47458.127583161
"X032",1248,57433.8149758561
"X032",1249,37274.6162321398
"X032",1250,57515.904496999
"X032",1251,56236.1673364828
"X032",1252,54882.3710488758
"X032",1253,52638.3447152181
"X032",1254,33642.8595028644
"X032",1255,47185.3056925581
"X032",1256,52847.2092406586
"X032",1257,44042.7786999599
"X032",1258,50182.4330297908
"X032",1259,50205.3868732162
"X032",1260,52822.7341213358
"X032",1261,57422.4329527667
"X032",1262,33638.6964098977
"X032",1263,54779.6548935643
"X032",1264,57448.486655859
"X032",1265,54806.8358304614
"X032",1266,52720.0937592161
"X032",1267,58073.632587726
"X032",1268,52770.9211028353
"X032",1269,40789.0313577727
"X032",1270,50353.4817911716
"X032",1271,33674.4330093352
